sto_original_raw,p_original_raw,sto_reconstructed_raw,p_reconstructed_raw
0.7630704023349675,0.11002021010505252,0.15115115115115116,0.18013038528833028
0.7607796625581791,0.11050180090045023,0.15215215215215216,0.17994257787963833
0.7584973036079039,0.11098339169584792,0.15315315315315314,0.17975641677822995
0.7562204436890445,0.11146498249124562,0.15415415415415415,0.1795722926804645
0.7539541366415708,0.11194657328664331,0.15515515515515516,0.17938995194995264
0.7516925141194598,0.11242816408204101,0.15615615615615616,0.17920916074193993
0.7494438096971485,0.11290975487743872,0.15715715715715717,0.17903038620105843
0.7471987234769385,0.11339134567283642,0.15815815815815815,0.17885279617116043
0.744969094866033,0.11387293646823411,0.15915915915915915,0.17867733064771033
0.7427417832276139,0.11435452726363181,0.16016016016016016,0.17850274658673299
0.7405326183727865,0.1148361180590295,0.16116116116116116,0.17833043654613154
0.7383242539227614,0.11531770885442721,0.16216216216216217,0.1781590542804429
0.7361368560087044,0.11579929964982491,0.16316316316316318,0.1779896564735965
0.7339494580946474,0.1162808904452226,0.16416416416416416,0.17782138769227535
0.7317855084419711,0.1167624812406203,0.1651651651651652,0.17765457449166125
0.7296225276628315,0.117244072036018,0.16616616616616617,0.17748913031237018
0.7274812888897949,0.11772566283141571,0.16716716716716717,0.17732494604321009
0.7253429068053027,0.1182072536268134,0.16816816816816818,0.17716212331837752
0.7232249110561781,0.1186888444222111,0.16916916916916916,0.17700059842271987
0.721111777813907,0.1191704352176088,0.1701701701701702,0.17684021796036836
0.7190177652165584,0.1196520260130065,0.17117117117117117,0.17668122376405743
0.71693079005993,0.1201336168084042,0.17217217217217218,0.1765232994801505
0.7148614681051526,0.1206152076038019,0.17317317317317318,0.17636649675754665
0.7128014644410205,0.1210967983991996,0.17417417417417416,0.17621108400353214
0.7107574653716859,0.12157838919459729,0.1751751751751752,0.17605641193604823
0.7087251483623813,0.12205997998999499,0.17617617617617617,0.17590329239545166
0.7067070294344172,0.1225415707853927,0.17717717717717718,0.1757509573446207
0.7047030174425213,0.1230231615807904,0.1781781781781782,0.17559964799771305
0.7027112613136068,0.12350475237618809,0.17917917917917917,0.17544988442366777
0.700736075901951,0.12398634317158579,0.1801801801801802,0.17530049875537373
0.6987710913032517,0.12446793396698348,0.18118118118118118,0.17515277013949138
0.6968251591612806,0.12494952476238119,0.18218218218218218,0.17500575413046573
0.6948872817102552,0.1254311155577789,0.1831831831831832,0.17485936722151718
