x_plot,minus_dVdx_meas,minus_dVdx_model
0.09261576971214018,0.8829160893202589,0.9048605163420582
0.09386733416770963,0.8532831830959849,0.8859969737618296
0.0951188986232791,0.8256207308259629,0.8677238273060344
0.09637046307884857,0.7997191119219406,0.8508705051371759
0.09762202753441802,0.7764210987917262,0.8341190002823384
0.09887359198998749,0.755325904505717,0.8185437287690229
0.10012515644555695,0.7370445346291743,0.8039035458044614
0.10137672090112641,0.7190087984995001,0.7898099930180249
0.10262828535669587,0.7025952803634123,0.776311920904343
0.10387984981226533,0.6892921450901452,0.7637516574206473
0.1051314142678348,0.6788457475317513,0.7518274324719421
0.10638297872340426,0.66995535415323,0.7400005972172103
0.10763454317897372,0.6591818280234618,0.7287991957864033
0.10888610763454318,0.6502308801757055,0.7182938223466689
0.11013767209011265,0.6437487617916746,0.7085401601496772
0.1113892365456821,0.6374847578019363,0.6994787168524029
0.11264080100125157,0.6317153324896214,0.6905657302060852
0.11389236545682103,0.6265692706019435,0.6818056634988199
0.11514392991239049,0.622328940018404,0.6734095656115875
0.11639549436795996,0.6190548918719434,0.6654440129916692
0.11764705882352941,0.6153441782366247,0.6579165853229649
0.11889862327909888,0.6109476406696907,0.650791389590072
0.12015018773466835,0.6066947917917139,0.6440487760304077
0.1214017521902378,0.6029627495227046,0.6375642992091015
0.12265331664580727,0.5985863698928187,0.6314265367486411
0.12390488110137672,0.5948059784402351,0.6255173635666438
0.1251564455569462,0.590895450415664,0.619538220686269
0.12640801001251564,0.5866553171497579,0.6137944142480629
0.1276595744680851,0.5833934614677241,0.6082974630251128
0.12891113892365458,0.5813804752432974,0.6030495128880047
0.13016270337922403,0.5800064566291454,0.5980774276735977
0.13141426783479349,0.5786568774347355,0.5934811372878886
0.13266583229036297,0.576226420876761,0.5892260475925823
0.13391739674593242,0.5710165031402482,0.5851811512754519
0.13516896120150187,0.5679818627049079,0.581260744155468
0.13642052565707136,0.5666962855839048,0.5774648419185575
0.1376720901126408,0.5666381408977776,0.5738060334470843
0.13892365456821026,0.5676913524039635,0.5702993137293617
0.14017521902377972,0.5682200644481644,0.566956156710585
0.1414267834793492,0.5662455108421358,0.5638334683324185
0.14267834793491865,0.5650036021980478,0.5609846610718756
0.1439299123904881,0.563095578349704,0.5583966527599702
0.1451814768460576,0.5622493782615615,0.555973207456956
0.14643304130162704,0.5619115236349649,0.5536555486425421
0.1476846057571965,0.5614071688496494,0.5514109623229319
0.14893617021276595,0.5606932976735076,0.5492549166931058
0.15018773466833543,0.5602161986071807,0.547214259066578
0.15143929912390489,0.5602375242495161,0.5453272287712844
0.15269086357947434,0.5580264089682535,0.543712192562414
0.15394242803504382,0.55262939867542,0.5422339897675703
0.15519399249061328,0.5474363886682367,0.5408076621798235
0.15644555694618273,0.5439585816263874,0.5393728618086645
0.15769712140175218,0.5412351111530352,0.5380970150693676
0.15894868585732166,0.5385744747580996,0.5368502988696667
0.16020025031289112,0.5362393287144882,0.5355683210175357
0.16145181476846057,0.5349795858005031,0.534282150352859
0.16270337922403005,0.5336879530505011,0.5331107319100326
0.1639549436795995,0.5318838705081356,0.5322241127340319
0.16520650813516896,0.5299641553472292,0.5314871083992132
0.16645807259073842,0.5283379289784336,0.5309155312312358
0.1677096370463079,0.526650815494661,0.5304669919753218
0.16896120150187735,0.5243077081277392,0.5301666252791439
0.1702127659574468,0.5216126484668566,0.5300207614402703
0.17146433041301629,0.5196192160007165,0.5301419333084754
0.17271589486858574,0.5190679115803294,0.5303047014205762
0.1739674593241552,0.518522791866354,0.530531176959842
0.17521902377972465,0.5185740464018977,0.5309156120057288
0.17647058823529413,0.5187810161343112,0.5313004811566426
0.17772215269086358,0.5152436788776766,0.5317651869536675
0.17897371714643304,0.5150766545634937,0.5322609420768798
0.18022528160200252,0.5175323914542537,0.5327156672480851
0.18147684605757197,0.5199559113343077,0.533203156586745
0.18272841051314143,0.5216515380003117,0.5338157606167188
