x_plot,U_si
0.9098873591989988,0.07755685553946964
0.9111389236545683,0.0771933197811397
0.9123904881101377,0.0768297840228098
0.9136420525657072,0.07645928698066229
0.9148936170212766,0.07608835362667701
0.9161451814768461,0.07571382093963074
0.9173967459324155,0.07533513087953372
0.918648310387985,0.07495613380513762
0.9198998748435545,0.07456931597792872
0.9211514392991239,0.07418249815071988
0.9224030037546934,0.07379004157554438
0.9236545682102628,0.07339471241315705
0.9249061326658323,0.07299636911939285
0.9261576971214017,0.0725921319707487
0.9274092615769712,0.07218728500436616
0.9286608260325407,0.07177372953920601
0.9299123904881101,0.07136017407404589
0.9311639549436797,0.07093839812828238
0.932415519399249,0.07051509971993718
0.9336670838548186,0.07008494678218884
0.934918648310388,0.0696514658684208
0.9361702127659575,0.06921209610777762
0.937421777221527,0.06876797752878595
0.9386733416770964,0.06831847357975834
0.9399249061326659,0.06786324589240789
0.9411764705882353,0.0674026086117742
0.9424280350438048,0.06693578337906854
0.9436795994993742,0.06646292738170356
0.9449311639549437,0.06598399843648449
0.9461827284105132,0.06549774739906551
0.9474342928660826,0.06500619008088367
0.9486858573216521,0.06450527180190282
0.9499374217772215,0.06400054216596066
0.951188986232791,0.06348358336997746
0.9524405506883604,0.0629634256146697
0.9536921151439299,0.062430638240560186
0.9549436795994994,0.06189197489855403
0.9561952440550688,0.06134425931250661
0.9574468085106383,0.06078540271377187
0.9586983729662077,0.0602207525585742
0.9599499374217773,0.059641268072446144
0.9612015018773468,0.05905334948021466
0.9624530663329162,0.05845697592193422
0.9637046307884857,0.0578437354947453
0.9649561952440551,0.05722129941817882
0.9662077596996246,0.056588836017912994
0.967459324155194,0.05593746499993579
0.9687108886107635,0.05527420146270964
0.969962453066333,0.05459820907523801
0.9712140175219024,0.053906282914761364
0.9724655819774719,0.05319493502433382
0.9737171464330413,0.052467708474285044
0.9749687108886108,0.05172330268694506
