U,x_si_comp_1,x_si_comp_2,x_si_comp_3,x_si_comp_4,x_si_total_raw
0.25046129032258063,0.0007404524275446695,0.19054768370011188,0.023377307504099165,0.06372681008555692,0.27839225371731263
0.2513800889877642,0.0007119607313800393,0.18696078366306979,0.023374887181033747,0.06369396874366574,0.27474160031914935
0.2522988876529477,0.0006845635236415999,0.18340136559592518,0.023372379423506492,0.06366085185531162,0.2711191603983849
0.25321768631813124,0.0006582188989943564,0.1798707545705444,0.023369781092785164,0.06362745741672506,0.267526211979049
0.25413648498331476,0.0006328865460888216,0.176370227670959,0.02336708893892676,0.06359378341509044,0.263963986571065
0.25505528364849833,0.0006085276877205927,0.1729010125147953,0.023364299596945207,0.06355982782861055,0.26043366762807163
0.25597408231368185,0.0005851050231764266,0.16946428593879181,0.02336140958285503,0.0635255886265738,0.2569363891713971
0.2568928809788654,0.0005625826726915039,0.16606117284935243,0.02335841528958757,0.06349106376942383,0.2534732345810553
0.25781167964404894,0.000540926123944838,0.16269274523823687,0.023355312982776332,0.06345625120883185,0.2500452355537899
0.25873047830923246,0.000520102180521914,0.15936002136265082,0.023352098796407893,0.0634211488877716,0.24665337122735226
0.259649276974416,0.0005000789122758893,0.15606396508821396,0.023348768728334926,0.06338575474059711,0.24329856746942186
0.26056807563959955,0.00048082560752073217,0.1528054853925187,0.0233453186356477,0.063350066693123,0.2399816963288101
0.2614868743047831,0.0004623127269918041,0.14958543602628377,0.02334174422990052,0.06331408266270777,0.23670357564588385
0.26240567296996664,0.0004445118595113794,0.14640461532843352,0.023338041072189425,0.06327780055833972,0.23346496881847406
0.26332447163515016,0.0004273956792986195,0.1432637661908196,0.023334204568077582,0.06324121828072592,0.2302665847189217
0.2642432703003337,0.0004109379048654472,0.1401635761677345,0.023330229962364696,0.06320433372238392,0.22710907775734857
0.2651620689655172,0.0003951132594416585,0.13710467772485088,0.023326112333696806,0.06316714476773651,0.22399304808572584
0.26608086763070077,0.0003798974328744605,0.13408764862176795,0.023321846589012818,0.06312964929320936,0.22091904193686457
0.26699966629588434,0.00036526704494944115,0.13111301242194445,0.02331742745782425,0.06309184516733185,0.21788755209205
0.26791846496106786,0.00035119961008170934,0.128181239123452,0.023312849486324484,0.06305373025084082,0.214899018470699
0.2688372636262514,0.0003376735033276744,0.12529274590369738,0.023308107031324115,0.06301530239678742,0.21195382883513658
0.2697560622914349,0.0003246679276695989,0.12244789797103008,0.023303194254008824,0.0629765594506472,0.20905231960335569
